"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
nan,nan,nan,nan,0,0,22,-36.539,0
nan,nan,nan,nan,0,0.069264,22.01,-36.47,0
nan,nan,nan,nan,0,0.13853,22.02,-36.401,0
nan,nan,nan,nan,0,0.20779,22.03,-36.333,0
nan,nan,nan,nan,0,0.27706,22.04,-36.264,0
nan,nan,nan,nan,0,0.34632,22.05,-36.196,0
nan,nan,nan,nan,0,0.41559,22.06,-36.127,0
nan,nan,nan,nan,0,0.48485,22.07,-36.059,0
nan,nan,nan,nan,0,0.55411,22.08,-35.99,0
nan,nan,nan,nan,0,0.62338,22.09,-35.922,0
nan,nan,nan,nan,0,0.69264,22.1,-35.853,0
nan,nan,nan,nan,0,0.76191,22.11,-35.785,0
nan,nan,nan,nan,0,0.83117,22.12,-35.716,0
nan,nan,nan,nan,0,0.90043,22.13,-35.648,0
nan,nan,nan,nan,0,0.9697,22.14,-35.579,0
nan,nan,nan,nan,0,1.039,22.15,-35.51,0
nan,nan,nan,nan,0,1.1082,22.16,-35.442,0
nan,nan,nan,nan,0,1.1775,22.17,-35.373,0
nan,nan,nan,nan,0,1.2468,22.18,-35.305,0
nan,nan,nan,nan,0,1.316,22.19,-35.236,0
nan,nan,nan,nan,0,1.3853,22.2,-35.168,0
nan,nan,nan,nan,0,1.4545,22.21,-35.099,0
nan,nan,nan,nan,0,1.5238,22.22,-35.031,0
nan,nan,nan,nan,0,1.5931,22.23,-34.962,0
nan,nan,nan,nan,0,1.6623,22.24,-34.894,0
nan,nan,nan,nan,0,1.7316,22.25,-34.825,0
nan,nan,nan,nan,0,1.8009,22.26,-34.757,0
nan,nan,nan,nan,0,1.8701,22.27,-34.688,0
nan,nan,nan,nan,0,1.9394,22.28,-34.619,0
nan,nan,nan,nan,0,2.0087,22.29,-34.551,0
nan,nan,nan,nan,0,2.0779,22.3,-34.482,0
nan,nan,nan,nan,0,2.1472,22.31,-34.414,0
nan,nan,nan,nan,0,2.2165,22.32,-34.345,0
nan,nan,nan,nan,0,2.2857,22.33,-34.277,0
nan,nan,nan,nan,0,2.355,22.34,-34.208,0
nan,nan,nan,nan,0,2.4242,22.35,-34.14,0
nan,nan,nan,nan,0,2.4935,22.36,-34.071,0
nan,nan,nan,nan,0,2.5628,22.37,-34.003,0
nan,nan,nan,nan,0,2.632,22.38,-33.934,0
nan,nan,nan,nan,0,2.7013,22.39,-33.866,0
nan,nan,nan,nan,0,2.7706,22.4,-33.797,0
nan,nan,nan,nan,0,2.8398,22.41,-33.728,0
nan,nan,nan,nan,0,2.9091,22.42,-33.66,0
nan,nan,nan,nan,0,2.9784,22.43,-33.591,0
nan,nan,nan,nan,0,3.0476,22.44,-33.523,0
nan,nan,nan,nan,0,3.1169,22.45,-33.454,0
nan,nan,nan,nan,0,3.1862,22.46,-33.386,0
nan,nan,nan,nan,0,3.2554,22.47,-33.317,0
nan,nan,nan,nan,0,3.3247,22.48,-33.249,0
nan,nan,nan,nan,0,3.3939,22.49,-33.18,0
nan,nan,nan,nan,0,3.4632,22.5,-33.112,0
nan,nan,nan,nan,0,3.5325,22.51,-33.043,0
nan,nan,nan,nan,0,3.6017,22.52,-32.974,0
nan,nan,nan,nan,0,3.671,22.53,-32.906,0
nan,nan,nan,nan,0,3.7403,22.54,-32.837,0
nan,nan,nan,nan,0,3.8095,22.55,-32.769,0
nan,nan,nan,nan,0,3.8788,22.56,-32.7,0
nan,nan,nan,nan,0,3.9481,22.57,-32.632,0
nan,nan,nan,nan,0,4.0173,22.58,-32.563,0
nan,nan,nan,nan,0,4.0866,22.59,-32.495,0
nan,nan,nan,nan,0,4.1558,22.6,-32.426,0
nan,nan,nan,nan,0,4.2251,22.61,-32.358,0
nan,nan,nan,nan,0,4.2944,22.62,-32.289,0
nan,nan,nan,nan,0,4.3636,22.63,-32.221,0
nan,nan,nan,nan,0,4.4329,22.64,-32.152,0
nan,nan,nan,nan,0,4.5022,22.65,-32.083,0
nan,nan,nan,nan,0,4.5714,22.66,-32.015,0
nan,nan,nan,nan,0,4.6407,22.67,-31.946,0
nan,nan,nan,nan,0,4.71,22.68,-31.878,0
nan,nan,nan,nan,0,4.7792,22.69,-31.809,0
nan,nan,nan,nan,0,4.8485,22.7,-31.741,0
nan,nan,nan,nan,0,4.9178,22.71,-31.672,0
nan,nan,nan,nan,0,4.987,22.72,-31.604,0
nan,nan,nan,nan,0,5.0563,22.73,-31.535,0
nan,nan,nan,nan,0,5.1255,22.74,-31.467,0
nan,nan,nan,nan,0,5.1948,22.75,-31.398,0
nan,nan,nan,nan,0,5.2641,22.76,-31.33,0
nan,nan,nan,nan,0,5.3333,22.77,-31.261,0
nan,nan,nan,nan,0,5.4026,22.78,-31.192,0
nan,nan,nan,nan,0,5.4719,22.79,-31.124,0
nan,nan,nan,nan,0,5.5411,22.8,-31.055,0
nan,nan,nan,nan,0,5.6104,22.81,-30.987,0
nan,nan,nan,nan,0,5.6797,22.82,-30.918,0
nan,nan,nan,nan,0,5.7489,22.83,-30.85,0
nan,nan,nan,nan,0,5.8182,22.84,-30.781,0
nan,nan,nan,nan,0,5.8875,22.85,-30.713,0
nan,nan,nan,nan,0,5.9567,22.86,-30.644,0
nan,nan,nan,nan,0,6.026,22.87,-30.576,0
nan,nan,nan,nan,0,6.0952,22.88,-30.507,0
nan,nan,nan,nan,0,6.1645,22.89,-30.439,0
nan,nan,nan,nan,0,6.2338,22.9,-30.37,0
nan,nan,nan,nan,0,6.303,22.91,-30.301,0
nan,nan,nan,nan,0,6.3723,22.92,-30.233,0
nan,nan,nan,nan,0,6.4416,22.93,-30.164,0
nan,nan,nan,nan,0,6.5108,22.94,-30.096,0
nan,nan,nan,nan,0,6.5801,22.95,-30.027,0
nan,nan,nan,nan,0,6.6494,22.96,-29.959,0
nan,nan,nan,nan,0,6.7186,22.97,-29.89,0
nan,nan,nan,nan,0,6.7879,22.98,-29.822,0
nan,nan,nan,nan,0,6.8572,22.99,-29.753,0
nan,nan,nan,nan,0,6.9264,23,-29.685,0
nan,nan,nan,nan,0,6.9957,23.01,-29.616,0
nan,nan,nan,nan,0,7.0649,23.02,-29.548,0
nan,nan,nan,nan,0,7.1342,23.03,-29.479,0
nan,nan,nan,nan,0,7.2035,23.04,-29.41,0
nan,nan,nan,nan,0,7.2727,23.05,-29.342,0
nan,nan,nan,nan,0,7.342,23.06,-29.273,0
nan,nan,nan,nan,0,7.4113,23.07,-29.205,0
nan,nan,nan,nan,0,7.4805,23.08,-29.136,0
nan,nan,nan,nan,0,7.5498,23.09,-29.068,0
nan,nan,nan,nan,0,7.6191,23.1,-28.999,0
nan,nan,nan,nan,0,7.6883,23.11,-28.931,0
nan,nan,nan,nan,0,7.7576,23.12,-28.862,0
nan,nan,nan,nan,0,7.8269,23.13,-28.794,0
nan,nan,nan,nan,0,7.8961,23.14,-28.725,0
nan,nan,nan,nan,0,7.9654,23.15,-28.657,0
nan,nan,nan,nan,0,8.0346,23.16,-28.588,0
nan,nan,nan,nan,0,8.1039,23.17,-28.519,0
nan,nan,nan,nan,0,8.1732,23.18,-28.451,0
nan,nan,nan,nan,0,8.2424,23.19,-28.382,0
nan,nan,nan,nan,0,8.3117,23.2,-28.314,0
nan,nan,nan,nan,0,8.381,23.21,-28.245,0
nan,nan,nan,nan,0,8.4502,23.22,-28.177,0
nan,nan,nan,nan,0,8.5195,23.23,-28.108,0
nan,nan,nan,nan,0,8.5888,23.24,-28.04,0
nan,nan,nan,nan,0,8.658,23.25,-27.971,0
nan,nan,nan,nan,0,8.7273,23.26,-27.903,0
nan,nan,nan,nan,0,8.7966,23.27,-27.834,0
nan,nan,nan,nan,0,8.8658,23.28,-27.766,0
nan,nan,nan,nan,0,8.9351,23.29,-27.697,0
nan,nan,nan,nan,0,9.0043,23.3,-27.628,0
nan,nan,nan,nan,0,9.0736,23.31,-27.56,0
nan,nan,nan,nan,0,9.1429,23.32,-27.491,0
nan,nan,nan,nan,0,9.2121,23.33,-27.423,0
nan,nan,nan,nan,0,9.2814,23.34,-27.354,0
nan,nan,nan,nan,0,9.3507,23.35,-27.286,0
nan,nan,nan,nan,0,9.4199,23.36,-27.217,0
nan,nan,nan,nan,0,9.4892,23.37,-27.149,0
nan,nan,nan,nan,0,9.5585,23.38,-27.08,0
nan,nan,nan,nan,0,9.6277,23.39,-27.012,0
nan,nan,nan,nan,0,9.697,23.4,-26.943,0
nan,nan,nan,nan,0,9.7662,23.41,-26.875,0
nan,nan,nan,nan,0,9.8355,23.42,-26.806,0
nan,nan,nan,nan,0,9.9048,23.43,-26.737,0
nan,nan,nan,nan,0,9.974,23.44,-26.669,0
nan,nan,nan,nan,0,10.043,23.45,-26.6,0
nan,nan,nan,nan,0,10.113,23.46,-26.532,0
nan,nan,nan,nan,0,10.182,23.47,-26.463,0
nan,nan,nan,nan,0,10.251,23.48,-26.395,0
nan,nan,nan,nan,0,10.32,23.49,-26.326,0
nan,nan,nan,nan,0,10.39,23.5,-26.258,0
nan,nan,nan,nan,0,10.459,23.51,-26.189,0
nan,nan,nan,nan,0,10.528,23.52,-26.121,0
nan,nan,nan,nan,0,10.597,23.53,-26.052,0
nan,nan,nan,nan,0,10.667,23.54,-25.984,0
nan,nan,nan,nan,0,10.736,23.55,-25.915,0
nan,nan,nan,nan,0,10.805,23.56,-25.846,0
nan,nan,nan,nan,0,10.874,23.57,-25.778,0
nan,nan,nan,nan,0,10.944,23.58,-25.709,0
nan,nan,nan,nan,0,11.013,23.59,-25.641,0
nan,nan,nan,nan,0,11.082,23.6,-25.572,0
nan,nan,nan,nan,0,11.152,23.61,-25.504,0
nan,nan,nan,nan,0,11.221,23.62,-25.435,0
nan,nan,nan,nan,0,11.29,23.63,-25.367,0
nan,nan,nan,nan,0,11.359,23.64,-25.298,0
nan,nan,nan,nan,0,11.429,23.65,-25.23,0
nan,nan,nan,nan,0,11.498,23.66,-25.161,0
nan,nan,nan,nan,0,11.567,23.67,-25.093,0
nan,nan,nan,nan,0,11.636,23.68,-25.024,0
nan,nan,nan,nan,0,11.706,23.69,-24.955,0
nan,nan,nan,nan,0,11.775,23.7,-24.887,0
nan,nan,nan,nan,0,11.844,23.71,-24.818,0
nan,nan,nan,nan,0,11.913,23.72,-24.75,0
nan,nan,nan,nan,0,11.983,23.73,-24.681,0
nan,nan,nan,nan,0,12.052,23.74,-24.613,0
nan,nan,nan,nan,0,12.121,23.75,-24.544,0
nan,nan,nan,nan,0,12.19,23.76,-24.476,0
nan,nan,nan,nan,0,12.26,23.77,-24.407,0
nan,nan,nan,nan,0,12.329,23.78,-24.339,0
nan,nan,nan,nan,0,12.398,23.79,-24.27,0
nan,nan,nan,nan,0,12.468,23.8,-24.202,0
nan,nan,nan,nan,0,12.537,23.81,-24.133,0
nan,nan,nan,nan,0,12.606,23.82,-24.064,0
nan,nan,nan,nan,0,12.675,23.83,-23.996,0
nan,nan,nan,nan,0,12.745,23.84,-23.927,0
nan,nan,nan,nan,0,12.814,23.85,-23.859,0
nan,nan,nan,nan,0,12.883,23.86,-23.79,0
nan,nan,nan,nan,0,12.952,23.87,-23.722,0
nan,nan,nan,nan,0,13.022,23.88,-23.653,0
nan,nan,nan,nan,0,13.091,23.89,-23.585,0
nan,nan,nan,nan,0,13.16,23.9,-23.516,0
nan,nan,nan,nan,0,13.229,23.91,-23.448,0
nan,nan,nan,nan,0,13.299,23.92,-23.379,0
nan,nan,nan,nan,0,13.368,23.93,-23.311,0
nan,nan,nan,nan,0,13.437,23.94,-23.242,0
nan,nan,nan,nan,0,13.507,23.95,-23.173,0
nan,nan,nan,nan,0,13.576,23.96,-23.105,0
nan,nan,nan,nan,0,13.645,23.97,-23.036,0
nan,nan,nan,nan,0,13.714,23.98,-22.968,0
nan,nan,nan,nan,0,13.784,23.99,-22.899,0
nan,nan,nan,nan,0,13.853,24,-22.831,0
nan,nan,nan,nan,0,13.922,24.01,-22.762,0
nan,nan,nan,nan,0,13.991,24.02,-22.694,0
nan,nan,nan,nan,0,14.061,24.03,-22.625,0
nan,nan,nan,nan,0,14.13,24.04,-22.557,0
nan,nan,nan,nan,0,14.199,24.05,-22.488,0
nan,nan,nan,nan,0,14.268,24.06,-22.42,0
nan,nan,nan,nan,0,14.338,24.07,-22.351,0
nan,nan,nan,nan,0,14.407,24.08,-22.282,0
nan,nan,nan,nan,0,14.476,24.09,-22.214,0
nan,nan,nan,nan,0,14.545,24.1,-22.145,0
nan,nan,nan,nan,0,14.615,24.11,-22.077,0
nan,nan,nan,nan,0,14.684,24.12,-22.008,0
nan,nan,nan,nan,0,14.753,24.13,-21.94,0
nan,nan,nan,nan,0,14.823,24.14,-21.871,0
nan,nan,nan,nan,0,14.892,24.15,-21.803,0
nan,nan,nan,nan,0,14.961,24.16,-21.734,0
nan,nan,nan,nan,0,15.03,24.17,-21.666,0
nan,nan,nan,nan,0,15.1,24.18,-21.597,0
nan,nan,nan,nan,0,15.169,24.19,-21.529,0
nan,nan,nan,nan,0,15.238,24.2,-21.46,0
nan,nan,nan,nan,0,15.307,24.21,-21.391,0
nan,nan,nan,nan,0,15.377,24.22,-21.323,0
nan,nan,nan,nan,0,15.446,24.23,-21.254,0
nan,nan,nan,nan,0,15.515,24.24,-21.186,0
nan,nan,nan,nan,0,15.584,24.25,-21.117,0
nan,nan,nan,nan,0,15.654,24.26,-21.049,0
nan,nan,nan,nan,0,15.723,24.27,-20.98,0
nan,nan,nan,nan,0,15.792,24.28,-20.912,0
nan,nan,nan,nan,0,15.861,24.29,-20.843,0
nan,nan,nan,nan,0,15.931,24.3,-20.775,0
nan,nan,nan,nan,0,16,24.31,-20.706,0
nan,nan,nan,nan,0,16.069,24.32,-20.638,0
nan,nan,nan,nan,0,16.139,24.33,-20.569,0
nan,nan,nan,nan,0,16.208,24.34,-20.5,0
nan,nan,nan,nan,0,16.277,24.35,-20.432,0
nan,nan,nan,nan,0,16.346,24.36,-20.363,0
nan,nan,nan,nan,0,16.416,24.37,-20.295,0
nan,nan,nan,nan,0,16.485,24.38,-20.226,0
nan,nan,nan,nan,0,16.554,24.39,-20.158,0
nan,nan,nan,nan,0,16.623,24.4,-20.089,0
nan,nan,nan,nan,0,16.693,24.41,-20.021,0
nan,nan,nan,nan,0,16.762,24.42,-19.952,0
nan,nan,nan,nan,0,16.831,24.43,-19.884,0
nan,nan,nan,nan,0,16.9,24.44,-19.815,0
nan,nan,nan,nan,0,16.97,24.45,-19.747,0
nan,nan,nan,nan,0,17.039,24.46,-19.678,0
nan,nan,nan,nan,0,17.108,24.47,-19.609,0
nan,nan,nan,nan,0,17.178,24.48,-19.541,0
nan,nan,nan,nan,0,17.247,24.49,-19.472,0
nan,nan,nan,nan,0,17.316,24.5,-19.404,0
nan,nan,nan,nan,0,17.385,24.51,-19.335,0
nan,nan,nan,nan,0,17.455,24.52,-19.267,0
nan,nan,nan,nan,0,17.524,24.53,-19.198,0
nan,nan,nan,nan,0,17.593,24.54,-19.13,0
nan,nan,nan,nan,0,17.662,24.55,-19.061,0
nan,nan,nan,nan,0,17.732,24.56,-18.993,0
nan,nan,nan,nan,0,17.801,24.57,-18.924,0
nan,nan,nan,nan,0,17.87,24.58,-18.856,0
nan,nan,nan,nan,0,17.939,24.59,-18.787,0
nan,nan,nan,nan,0,18.009,24.6,-18.718,0
nan,nan,nan,nan,0,18.078,24.61,-18.65,0
nan,nan,nan,nan,0,18.147,24.62,-18.581,0
nan,nan,nan,nan,0,18.216,24.63,-18.513,0
nan,nan,nan,nan,0,18.286,24.64,-18.444,0
nan,nan,nan,nan,0,18.355,24.65,-18.376,0
nan,nan,nan,nan,0,18.424,24.66,-18.307,0
nan,nan,nan,nan,0,18.494,24.67,-18.239,0
nan,nan,nan,nan,0,18.563,24.68,-18.17,0
nan,nan,nan,nan,0,18.632,24.69,-18.102,0
nan,nan,nan,nan,0,18.701,24.7,-18.033,0
nan,nan,nan,nan,0,18.771,24.71,-17.965,0
nan,nan,nan,nan,0,18.84,24.72,-17.896,0
nan,nan,nan,nan,0,18.909,24.73,-17.827,0
nan,nan,nan,nan,0,18.978,24.74,-17.759,0
nan,nan,nan,nan,0,19.048,24.75,-17.69,0
nan,nan,nan,nan,0,19.117,24.76,-17.622,0
nan,nan,nan,nan,0,19.186,24.77,-17.553,0
nan,nan,nan,nan,0,19.255,24.78,-17.485,0
nan,nan,nan,nan,0,19.325,24.79,-17.416,0
nan,nan,nan,nan,0,19.394,24.8,-17.348,0
nan,nan,nan,nan,0,19.463,24.81,-17.279,0
nan,nan,nan,nan,0,19.532,24.82,-17.211,0
nan,nan,nan,nan,0,19.602,24.83,-17.142,0
nan,nan,nan,nan,0,19.671,24.84,-17.074,0
nan,nan,nan,nan,0,19.74,24.85,-17.005,0
nan,nan,nan,nan,0,19.81,24.86,-16.936,0
nan,nan,nan,nan,0,19.879,24.87,-16.868,0
nan,nan,nan,nan,0,19.948,24.88,-16.799,0
nan,nan,nan,nan,0,20.017,24.89,-16.731,0
nan,nan,nan,nan,0,20.087,24.9,-16.662,0
nan,nan,nan,nan,0,20.156,24.91,-16.594,0
nan,nan,nan,nan,0,20.225,24.92,-16.525,0
nan,nan,nan,nan,0,20.294,24.93,-16.457,0
nan,nan,nan,nan,0,20.364,24.94,-16.388,0
nan,nan,nan,nan,0,20.433,24.95,-16.32,0
nan,nan,nan,nan,0,20.502,24.96,-16.251,0
nan,nan,nan,nan,0,20.571,24.97,-16.183,0
nan,nan,nan,nan,0,20.641,24.98,-16.114,0
nan,nan,nan,nan,0,20.71,24.99,-16.045,0
nan,nan,nan,nan,0,20.779,25,-15.977,0
nan,nan,nan,nan,0,20.849,25.01,-15.908,0
nan,nan,nan,nan,0,20.918,25.02,-15.84,0
nan,nan,nan,nan,0,20.987,25.03,-15.771,0
nan,nan,nan,nan,0,21.056,25.04,-15.703,0
nan,nan,nan,nan,0,21.126,25.05,-15.634,0
nan,nan,nan,nan,0,21.195,25.06,-15.566,0
nan,nan,nan,nan,0,21.264,25.07,-15.497,0
nan,nan,nan,nan,0,21.333,25.08,-15.429,0
nan,nan,nan,nan,0,21.403,25.09,-15.36,0
nan,nan,nan,nan,0,21.472,25.1,-15.292,0
nan,nan,nan,nan,0,21.541,25.11,-15.223,0
nan,nan,nan,nan,0,21.61,25.12,-15.154,0
nan,nan,nan,nan,0,21.68,25.13,-15.086,0
nan,nan,nan,nan,0,21.749,25.14,-15.017,0
nan,nan,nan,nan,0,21.818,25.15,-14.949,0
nan,nan,nan,nan,0,21.887,25.16,-14.88,0
nan,nan,nan,nan,0,21.957,25.17,-14.812,0
nan,nan,nan,nan,0,22.026,25.18,-14.743,0
nan,nan,nan,nan,0,22.095,25.19,-14.675,0
nan,nan,nan,nan,0,22.165,25.2,-14.606,0
nan,nan,nan,nan,0,22.234,25.21,-14.538,0
nan,nan,nan,nan,0,22.303,25.22,-14.469,0
nan,nan,nan,nan,0,22.372,25.23,-14.401,0
nan,nan,nan,nan,0,22.442,25.24,-14.332,0
nan,nan,nan,nan,0,22.511,25.25,-14.263,0
nan,nan,nan,nan,0,22.58,25.26,-14.195,0
nan,nan,nan,nan,0,22.649,25.27,-14.126,0
nan,nan,nan,nan,0,22.719,25.28,-14.058,0
nan,nan,nan,nan,0,22.788,25.29,-13.989,0
nan,nan,nan,nan,0,22.857,25.3,-13.921,0
nan,nan,nan,nan,0,22.926,25.31,-13.852,0
nan,nan,nan,nan,0,22.996,25.32,-13.784,0
nan,nan,nan,nan,0,23.065,25.33,-13.715,0
nan,nan,nan,nan,0,23.134,25.34,-13.647,0
nan,nan,nan,nan,0,23.203,25.35,-13.578,0
nan,nan,nan,nan,0,23.273,25.36,-13.51,0
nan,nan,nan,nan,0,23.342,25.37,-13.441,0
nan,nan,nan,nan,0,23.411,25.38,-13.372,0
nan,nan,nan,nan,0,23.481,25.39,-13.304,0
nan,nan,nan,nan,0,23.55,25.4,-13.235,0
nan,nan,nan,nan,0,23.619,25.41,-13.167,0
nan,nan,nan,nan,0,23.688,25.42,-13.098,0
nan,nan,nan,nan,0,23.758,25.43,-13.03,0
nan,nan,nan,nan,0,23.827,25.44,-12.961,0
nan,nan,nan,nan,0,23.896,25.45,-12.893,0
nan,nan,nan,nan,0,23.965,25.46,-12.824,0
nan,nan,nan,nan,0,24.035,25.47,-12.756,0
nan,nan,nan,nan,0,24.104,25.48,-12.687,0
nan,nan,nan,nan,0,24.173,25.49,-12.619,0
nan,nan,nan,nan,0,24.242,25.5,-12.55,0
nan,nan,nan,nan,0,24.312,25.51,-12.481,0
nan,nan,nan,nan,0,24.381,25.52,-12.413,0
nan,nan,nan,nan,0,24.45,25.53,-12.344,0
nan,nan,nan,nan,0,24.52,25.54,-12.276,0
nan,nan,nan,nan,0,24.589,25.55,-12.207,0
nan,nan,nan,nan,0,24.658,25.56,-12.139,0
nan,nan,nan,nan,0,24.727,25.57,-12.07,0
nan,nan,nan,nan,0,24.797,25.58,-12.002,0
nan,nan,nan,nan,0,24.866,25.59,-11.933,0
nan,nan,nan,nan,0,24.935,25.6,-11.865,0
nan,nan,nan,nan,0,25.004,25.61,-11.796,0
nan,nan,nan,nan,0,25.074,25.62,-11.728,0
nan,nan,nan,nan,0,25.143,25.63,-11.659,0
nan,nan,nan,nan,0,25.212,25.64,-11.59,0
nan,nan,nan,nan,0,25.281,25.65,-11.522,0
nan,nan,nan,nan,0,25.351,25.66,-11.453,0
nan,nan,nan,nan,0,25.42,25.67,-11.385,0
nan,nan,nan,nan,0,25.489,25.68,-11.316,0
nan,nan,nan,nan,0,25.558,25.69,-11.248,0
nan,nan,nan,nan,0,25.628,25.7,-11.179,0
nan,nan,nan,nan,0,25.697,25.71,-11.111,0
nan,nan,nan,nan,0,25.766,25.72,-11.042,0
nan,nan,nan,nan,0,25.836,25.73,-10.974,0
nan,nan,nan,nan,0,25.905,25.74,-10.905,0
nan,nan,nan,nan,0,25.974,25.75,-10.837,0
nan,nan,nan,nan,0,26.043,25.76,-10.768,0
nan,nan,nan,nan,0,26.113,25.77,-10.699,0
nan,nan,nan,nan,0,26.182,25.78,-10.631,0
nan,nan,nan,nan,0,26.251,25.79,-10.562,0
nan,nan,nan,nan,0,26.32,25.8,-10.494,0
nan,nan,nan,nan,0,26.39,25.81,-10.425,0
nan,nan,nan,nan,0,26.459,25.82,-10.357,0
nan,nan,nan,nan,0,26.528,25.83,-10.288,0
nan,nan,nan,nan,0,26.597,25.84,-10.22,0
nan,nan,nan,nan,0,26.667,25.85,-10.151,0
nan,nan,nan,nan,0,26.736,25.86,-10.083,0
nan,nan,nan,nan,0,26.805,25.87,-10.014,0
nan,nan,nan,nan,0,26.875,25.88,-9.9456,0
nan,nan,nan,nan,0,26.944,25.89,-9.877,0
nan,nan,nan,nan,0,27.013,25.9,-9.8085,0
nan,nan,nan,nan,0,27.082,25.91,-9.7399,0
nan,nan,nan,nan,0,27.152,25.92,-9.6714,0
nan,nan,nan,nan,0,27.221,25.93,-9.6029,0
nan,nan,nan,nan,0,27.29,25.94,-9.5343,0
nan,nan,nan,nan,0,27.359,25.95,-9.4658,0
nan,nan,nan,nan,0,27.429,25.96,-9.3973,0
nan,nan,nan,nan,0,27.498,25.97,-9.3287,0
nan,nan,nan,nan,0,27.567,25.98,-9.2602,0
nan,nan,nan,nan,0,27.636,25.99,-9.1916,0
nan,nan,nan,nan,0,27.706,26,-9.1231,0
nan,nan,nan,nan,0,27.775,26.01,-9.0546,0
nan,nan,nan,nan,0,27.844,26.02,-8.986,0
nan,nan,nan,nan,0,27.913,26.03,-8.9175,0
nan,nan,nan,nan,0,27.983,26.04,-8.8489,0
nan,nan,nan,nan,0,28.052,26.05,-8.7804,0
nan,nan,nan,nan,0,28.121,26.06,-8.7119,0
nan,nan,nan,nan,0,28.191,26.07,-8.6433,0
nan,nan,nan,nan,0,28.26,26.08,-8.5748,0
nan,nan,nan,nan,0,28.329,26.09,-8.5063,0
nan,nan,nan,nan,0,28.398,26.1,-8.4377,0
nan,nan,nan,nan,0,28.468,26.11,-8.3692,0
nan,nan,nan,nan,0,28.537,26.12,-8.3006,0
nan,nan,nan,nan,0,28.606,26.13,-8.2321,0
nan,nan,nan,nan,0,28.675,26.14,-8.1636,0
nan,nan,nan,nan,0,28.745,26.15,-8.095,0
nan,nan,nan,nan,0,28.814,26.16,-8.0265,0
nan,nan,nan,nan,0,28.883,26.17,-7.9579,0
nan,nan,nan,nan,0,28.952,26.18,-7.8894,0
nan,nan,nan,nan,0,29.022,26.19,-7.8209,0
nan,nan,nan,nan,0,29.091,26.2,-7.7523,0
nan,nan,nan,nan,0,29.16,26.21,-7.6838,0
nan,nan,nan,nan,0,29.229,26.22,-7.6153,0
nan,nan,nan,nan,0,29.299,26.23,-7.5467,0
nan,nan,nan,nan,0,29.368,26.24,-7.4782,0
nan,nan,nan,nan,0,29.437,26.25,-7.4096,0
nan,nan,nan,nan,0,29.507,26.26,-7.3411,0
nan,nan,nan,nan,0,29.576,26.27,-7.2726,0
nan,nan,nan,nan,0,29.645,26.28,-7.204,0
nan,nan,nan,nan,0,29.714,26.29,-7.1355,0
nan,nan,nan,nan,0,29.784,26.3,-7.0669,0
nan,nan,nan,nan,0,29.853,26.31,-6.9984,0
nan,nan,nan,nan,0,29.922,26.32,-6.9299,0
nan,nan,nan,nan,0,29.991,26.33,-6.8613,0
nan,nan,nan,nan,0,30.061,26.34,-6.7928,0
nan,nan,nan,nan,0,30.13,26.35,-6.7243,0
nan,nan,nan,nan,0,30.199,26.36,-6.6557,0
nan,nan,nan,nan,0,30.268,26.37,-6.5872,0
nan,nan,nan,nan,0,30.338,26.38,-6.5186,0
nan,nan,nan,nan,0,30.407,26.39,-6.4501,0
nan,nan,nan,nan,0,30.476,26.4,-6.3816,0
nan,nan,nan,nan,0,30.546,26.41,-6.313,0
nan,nan,nan,nan,0,30.615,26.42,-6.2445,0
nan,nan,nan,nan,0,30.684,26.43,-6.1759,0
nan,nan,nan,nan,0,30.753,26.44,-6.1074,0
nan,nan,nan,nan,0,30.823,26.45,-6.0389,0
nan,nan,nan,nan,0,30.892,26.46,-5.9703,0
nan,nan,nan,nan,0,30.961,26.47,-5.9018,0
nan,nan,nan,nan,0,31.03,26.48,-5.8333,0
nan,nan,nan,nan,0,31.1,26.49,-5.7647,0
nan,nan,nan,nan,0,31.169,26.5,-5.6962,0
nan,nan,nan,nan,0,31.238,26.51,-5.6276,0
nan,nan,nan,nan,0,31.307,26.52,-5.5591,0
nan,nan,nan,nan,0,31.377,26.53,-5.4906,0
nan,nan,nan,nan,0,31.446,26.54,-5.422,0
nan,nan,nan,nan,0,31.515,26.55,-5.3535,0
nan,nan,nan,nan,0,31.584,26.56,-5.2849,0
nan,nan,nan,nan,0,31.654,26.57,-5.2164,0
nan,nan,nan,nan,0,31.723,26.58,-5.1479,0
nan,nan,nan,nan,0,31.792,26.59,-5.0793,0
nan,nan,nan,nan,0,31.862,26.6,-5.0108,0
nan,nan,nan,nan,0,31.931,26.61,-4.9423,0
nan,nan,nan,nan,0,32,26.62,-4.8737,0
nan,nan,nan,nan,0,32.069,26.63,-4.8052,0
nan,nan,nan,nan,0,32.139,26.64,-4.7366,0
nan,nan,nan,nan,0,32.208,26.65,-4.6681,0
nan,nan,nan,nan,0,32.277,26.66,-4.5996,0
nan,nan,nan,nan,0,32.346,26.67,-4.531,0
nan,nan,nan,nan,0,32.416,26.68,-4.4625,0
nan,nan,nan,nan,0,32.485,26.69,-4.3939,0
nan,nan,nan,nan,0,32.554,26.7,-4.3254,0
nan,nan,nan,nan,0,32.623,26.71,-4.2569,0
nan,nan,nan,nan,0,32.693,26.72,-4.1883,0
nan,nan,nan,nan,0,32.762,26.73,-4.1198,0
