"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.0019471,3.0769,0,-0.025638,1,49.247,29.11,12.192,0
-0.0019471,3.0769,0,-0.025638,1,49.316,29.12,12.261,0
-0.021668,3.0891,0,-0.067943,1,49.385,29.13,12.329,0
-0.021668,3.0891,0,-0.067943,1,49.455,29.14,12.398,0
-0.021668,3.0891,0,-0.067943,1,49.524,29.15,12.467,0
-0.021668,3.0891,0,-0.067943,1,49.593,29.16,12.535,0
-0.021668,3.0891,0,-0.067943,1,49.662,29.17,12.604,0
-0.021668,3.0891,0,-0.067943,1,49.732,29.18,12.672,0
-0.021668,3.0891,0,-0.067943,1,49.801,29.19,12.741,0
-0.021668,3.0891,0,-0.067943,1,49.87,29.2,12.809,0
-0.021668,3.0891,0,-0.067943,1,49.939,29.21,12.878,0
-0.021668,3.0891,0,-0.067943,1,50.009,29.22,12.946,0
-0.021668,3.0891,0,-0.067943,1,50.078,29.23,13.015,0
-0.021668,3.0891,0,-0.067943,1,50.147,29.24,13.083,0
-0.021668,3.0891,0,-0.067943,1,50.217,29.25,13.152,0
-0.021668,3.0891,0,-0.067943,1,50.286,29.26,13.22,0
-0.021668,3.0891,0,-0.067943,1,50.355,29.27,13.289,0
-0.021668,3.0891,0,-0.067943,1,50.424,29.28,13.358,0
-0.021668,3.0891,0,-0.067943,1,50.494,29.29,13.426,0
-0.021668,3.0891,0,-0.067943,1,50.563,29.3,13.495,0
-0.036155,3.0971,0,-0.094924,1,50.632,29.31,13.563,0
-0.036155,3.0971,0,-0.094924,1,50.701,29.32,13.632,0
-0.036155,3.0971,0,-0.094924,1,50.771,29.33,13.7,0
-0.036155,3.0971,0,-0.094924,1,50.84,29.34,13.769,0
-0.036155,3.0971,0,-0.094924,1,50.909,29.35,13.837,0
-0.036155,3.0971,0,-0.094924,1,50.978,29.36,13.906,0
-0.036155,3.0971,0,-0.094924,1,51.048,29.37,13.974,0
-0.036155,3.0971,0,-0.094924,1,51.117,29.38,14.043,0
-0.036155,3.0971,0,-0.094924,1,51.186,29.39,14.111,0
-0.036155,3.0971,0,-0.094924,1,51.255,29.4,14.18,0
-0.036155,3.0971,0,-0.094924,1,51.325,29.41,14.249,0
-0.036155,3.0971,0,-0.094924,1,51.394,29.42,14.317,0
-0.036155,3.0971,0,-0.094924,1,51.463,29.43,14.386,0
-0.036155,3.0971,0,-0.094924,1,51.533,29.44,14.454,0
-0.036155,3.0971,0,-0.094924,1,51.602,29.45,14.523,0
-0.036155,3.0971,0,-0.094924,1,51.671,29.46,14.591,0
-0.036155,3.0971,0,-0.094924,1,51.74,29.47,14.66,0
-0.036155,3.0971,0,-0.094924,1,51.81,29.48,14.728,0
-0.046207,3.1011,0,-0.11027,1,51.879,29.49,14.797,0
-0.046207,3.1011,0,-0.11027,1,51.948,29.5,14.865,0
-0.046207,3.1011,0,-0.11027,1,52.017,29.51,14.934,0
-0.046207,3.1011,0,-0.11027,1,52.087,29.52,15.002,0
-0.046207,3.1011,0,-0.11027,1,52.156,29.53,15.071,0
-0.046207,3.1011,0,-0.11027,1,52.225,29.54,15.14,0
-0.046207,3.1011,0,-0.11027,1,52.294,29.55,15.208,0
-0.046207,3.1011,0,-0.11027,1,52.364,29.56,15.277,0
-0.046207,3.1011,0,-0.11027,1,52.433,29.57,15.345,0
-0.046207,3.1011,0,-0.11027,1,52.502,29.58,15.414,0
-0.046207,3.1011,0,-0.11027,1,52.572,29.59,15.482,0
-0.046207,3.1011,0,-0.11027,1,52.641,29.6,15.551,0
-0.046207,3.1011,0,-0.11027,1,52.71,29.61,15.619,0
-0.046207,3.1011,0,-0.11027,1,52.779,29.62,15.688,0
-0.046207,3.1011,0,-0.11027,1,52.849,29.63,15.756,0
-0.046207,3.1011,0,-0.11027,1,52.918,29.64,15.825,0
-0.046207,3.1011,0,-0.11027,1,52.987,29.65,15.893,0
-0.046207,3.1011,0,-0.11027,1,53.056,29.66,15.962,0
-0.052218,3.1026,0,-0.11641,1,53.126,29.67,16.031,0
-0.052218,3.1026,0,-0.11641,1,53.195,29.68,16.099,0
-0.052218,3.1026,0,-0.11641,1,53.264,29.69,16.168,0
-0.052218,3.1026,0,-0.11641,1,53.333,29.7,16.236,0
-0.051265,3.1174,0,-0.10949,1,53.403,29.71,16.305,0
-0.051265,3.1174,0,-0.10949,1,53.472,29.72,16.373,0
-0.051265,3.1174,0,-0.10949,1,53.541,29.73,16.442,0
-0.051265,3.1174,0,-0.10949,1,53.61,29.74,16.51,0
-0.051265,3.1174,0,-0.10949,1,53.68,29.75,16.579,0
-0.051265,3.1174,0,-0.10949,1,53.749,29.76,16.647,0
-0.051265,3.1174,0,-0.10949,1,53.818,29.77,16.716,0
-0.051265,3.1174,0,-0.10949,1,53.888,29.78,16.784,0
-0.051265,3.1174,0,-0.10949,1,53.957,29.79,16.853,0
-0.051265,3.1174,0,-0.10949,1,54.026,29.8,16.922,0
-0.051265,3.1174,0,-0.10949,1,54.095,29.81,16.99,0
-0.051265,3.1174,0,-0.10949,1,54.165,29.82,17.059,0
-0.051265,3.1174,0,-0.10949,1,54.234,29.83,17.127,0
-0.051265,3.1174,0,-0.10949,1,54.303,29.84,17.196,0
-0.05267,3.1141,0,-0.11263,1,54.372,29.85,17.264,0
-0.05267,3.1141,0,-0.11263,1,54.442,29.86,17.333,0
-0.05267,3.1141,0,-0.11263,1,54.511,29.87,17.401,0
-0.05267,3.1141,0,-0.11263,1,54.58,29.88,17.47,0
-0.05267,3.1141,0,-0.11263,1,54.649,29.89,17.538,0
-0.05267,3.1141,0,-0.11263,1,54.719,29.9,17.607,0
-0.05267,3.1141,0,-0.11263,1,54.788,29.91,17.675,0
-0.05267,3.1141,0,-0.11263,1,54.857,29.92,17.744,0
-0.05267,3.1141,0,-0.11263,1,54.926,29.93,17.813,0
-0.05267,3.1141,0,-0.11263,1,54.996,29.94,17.881,0
-0.05267,3.1141,0,-0.11263,1,55.065,29.95,17.95,0
-0.05267,3.1141,0,-0.11263,1,55.134,29.96,18.018,0
-0.05267,3.1141,0,-0.11263,1,55.204,29.97,18.087,0
-0.05267,3.1141,0,-0.11263,1,55.273,29.98,18.155,0
-0.05267,3.1141,0,-0.11263,1,55.342,29.99,18.224,0
-0.05267,3.1141,0,-0.11263,1,55.411,30,18.292,0
-0.05267,3.1141,0,-0.11263,1,55.481,30.01,18.361,0
-0.05267,3.1141,0,-0.11263,1,55.55,30.02,18.429,0
-0.051962,3.107,0,-0.10891,1,55.619,30.03,18.498,0
-0.051962,3.107,0,-0.10891,1,55.688,30.04,18.566,0
-0.051962,3.107,0,-0.10891,1,55.758,30.05,18.635,0
-0.051962,3.107,0,-0.10891,1,55.827,30.06,18.704,0
-0.051962,3.107,0,-0.10891,1,55.896,30.07,18.772,0
-0.051962,3.107,0,-0.10891,1,55.965,30.08,18.841,0
-0.051962,3.107,0,-0.10891,1,56.035,30.09,18.909,0
-0.051962,3.107,0,-0.10891,1,56.104,30.1,18.978,0
-0.051962,3.107,0,-0.10891,1,56.173,30.11,19.046,0
-0.051962,3.107,0,-0.10891,1,56.243,30.12,19.115,0
-0.051962,3.107,0,-0.10891,1,56.312,30.13,19.183,0
-0.051962,3.107,0,-0.10891,1,56.381,30.14,19.252,0
-0.051962,3.107,0,-0.10891,1,56.45,30.15,19.32,0
-0.051962,3.107,0,-0.10891,1,56.52,30.16,19.389,0
-0.051962,3.107,0,-0.10891,1,56.589,30.17,19.457,0
-0.051962,3.107,0,-0.10891,1,56.658,30.18,19.526,0
-0.051962,3.107,0,-0.10891,1,56.727,30.19,19.595,0
-0.051962,3.107,0,-0.10891,1,56.797,30.2,19.663,0
-0.049762,3.1016,0,-0.099775,1,56.866,30.21,19.732,0
-0.049762,3.1016,0,-0.099775,1,56.935,30.22,19.8,0
-0.049762,3.1016,0,-0.099775,1,57.004,30.23,19.869,0
-0.049762,3.1016,0,-0.099775,1,57.074,30.24,19.937,0
-0.049762,3.1016,0,-0.099775,1,57.143,30.25,20.006,0
-0.049762,3.1016,0,-0.099775,1,57.212,30.26,20.074,0
-0.049762,3.1016,0,-0.099775,1,57.281,30.27,20.143,0
-0.049762,3.1016,0,-0.099775,1,57.351,30.28,20.211,0
-0.049762,3.1016,0,-0.099775,1,57.42,30.29,20.28,0
-0.049762,3.1016,0,-0.099775,1,57.489,30.3,20.348,0
-0.049762,3.1016,0,-0.099775,1,57.559,30.31,20.417,0
-0.049762,3.1016,0,-0.099775,1,57.628,30.32,20.486,0
-0.049762,3.1016,0,-0.099775,1,57.697,30.33,20.554,0
-0.049762,3.1016,0,-0.099775,1,57.766,30.34,20.623,0
-0.044844,2.9399,0,-0.10324,1,57.836,30.35,20.691,0
-0.044844,2.9399,0,-0.10324,1,57.905,30.36,20.76,0
-0.044844,2.9399,0,-0.10324,1,57.974,30.37,20.828,0
-0.044844,2.9399,0,-0.10324,1,58.043,30.38,20.897,0
-0.041107,2.9156,0,-0.091461,1,58.113,30.39,20.965,0
-0.041107,2.9156,0,-0.091461,1,58.182,30.4,21.034,0
-0.041107,2.9156,0,-0.091461,1,58.251,30.41,21.102,0
-0.041107,2.9156,0,-0.091461,1,58.32,30.42,21.171,0
-0.041107,2.9156,0,-0.091461,1,58.39,30.43,21.239,0
-0.041107,2.9156,0,-0.091461,1,58.459,30.44,21.308,0
-0.041107,2.9156,0,-0.091461,1,58.528,30.45,21.377,0
-0.041107,2.9156,0,-0.091461,1,58.597,30.46,21.445,0
-0.041107,2.9156,0,-0.091461,1,58.667,30.47,21.514,0
-0.041107,2.9156,0,-0.091461,1,58.736,30.48,21.582,0
-0.041107,2.9156,0,-0.091461,1,58.805,30.49,21.651,0
-0.041107,2.9156,0,-0.091461,1,58.875,30.5,21.719,0
-0.041107,2.9156,0,-0.091461,1,58.944,30.51,21.788,0
-0.041107,2.9156,0,-0.091461,1,59.013,30.52,21.856,0
-0.041107,2.9156,0,-0.091461,1,59.082,30.53,21.925,0
-0.041107,2.9156,0,-0.091461,1,59.152,30.54,21.993,0
-0.041107,2.9156,0,-0.091461,1,59.221,30.55,22.062,0
-0.041107,2.9156,0,-0.091461,1,59.29,30.56,22.13,0
-0.037719,2.9005,0,-0.07757,1,59.359,30.57,22.199,0
-0.037719,2.9005,0,-0.07757,1,59.429,30.58,22.268,0
-0.037719,2.9005,0,-0.07757,1,59.498,30.59,22.336,0
-0.037719,2.9005,0,-0.07757,1,59.567,30.6,22.405,0
-0.037719,2.9005,0,-0.07757,1,59.636,30.61,22.473,0
-0.037719,2.9005,0,-0.07757,1,59.706,30.62,22.542,0
-0.037719,2.9005,0,-0.07757,1,59.775,30.63,22.61,0
-0.037719,2.9005,0,-0.07757,1,59.844,30.64,22.679,0
-0.037719,2.9005,0,-0.07757,1,59.914,30.65,22.747,0
-0.037719,2.9005,0,-0.07757,1,59.983,30.66,22.816,0
-0.037719,2.9005,0,-0.07757,1,60.052,30.67,22.884,0
-0.037719,2.9005,0,-0.07757,1,60.121,30.68,22.953,0
-0.037719,2.9005,0,-0.07757,1,60.191,30.69,23.021,0
-0.037719,2.9005,0,-0.07757,1,60.26,30.7,23.09,0
-0.037719,2.9005,0,-0.07757,1,60.329,30.71,23.159,0
-0.037719,2.9005,0,-0.07757,1,60.398,30.72,23.227,0
-0.037719,2.9005,0,-0.07757,1,60.468,30.73,23.296,0
-0.037719,2.9005,0,-0.07757,1,60.537,30.74,23.364,0
-0.033986,2.8764,0,-0.06335,1,60.606,30.75,23.433,0
-0.033986,2.8764,0,-0.06335,1,60.675,30.76,23.501,0
-0.033986,2.8764,0,-0.06335,1,60.745,30.77,23.57,0
-0.033986,2.8764,0,-0.06335,1,60.814,30.78,23.638,0
-0.033986,2.8764,0,-0.06335,1,60.883,30.79,23.707,0
-0.033986,2.8764,0,-0.06335,1,60.952,30.8,23.775,0
-0.033986,2.8764,0,-0.06335,1,61.022,30.81,23.844,0
-0.033986,2.8764,0,-0.06335,1,61.091,30.82,23.912,0
-0.033986,2.8764,0,-0.06335,1,61.16,30.83,23.981,0
-0.033986,2.8764,0,-0.06335,1,61.23,30.84,24.05,0
-0.033986,2.8764,0,-0.06335,1,61.299,30.85,24.118,0
-0.033986,2.8764,0,-0.06335,1,61.368,30.86,24.187,0
-0.033986,2.8764,0,-0.06335,1,61.437,30.87,24.255,0
-0.024597,2.3674,0,-0.066136,1,61.507,30.88,24.324,0
-0.024597,2.3674,0,-0.066136,1,61.576,30.89,24.392,0
-0.024597,2.3674,0,-0.066136,1,61.645,30.9,24.461,0
-0.024597,2.3674,0,-0.066136,1,61.714,30.91,24.529,0
-0.024597,2.3674,0,-0.066136,1,61.784,30.92,24.598,0
-0.022023,2.3425,0,-0.052533,1,61.853,30.93,24.666,0
-0.022023,2.3425,0,-0.052533,1,61.922,30.94,24.735,0
-0.022023,2.3425,0,-0.052533,1,61.991,30.95,24.803,0
-0.022023,2.3425,0,-0.052533,1,62.061,30.96,24.872,0
-0.022023,2.3425,0,-0.052533,1,62.13,30.97,24.941,0
-0.022023,2.3425,0,-0.052533,1,62.199,30.98,25.009,0
-0.022023,2.3425,0,-0.052533,1,62.268,30.99,25.078,0
-0.022023,2.3425,0,-0.052533,1,62.338,31,25.146,0
-0.022023,2.3425,0,-0.052533,1,62.407,31.01,25.215,0
-0.022023,2.3425,0,-0.052533,1,62.476,31.02,25.283,0
-0.022023,2.3425,0,-0.052533,1,62.546,31.03,25.352,0
-0.022023,2.3425,0,-0.052533,1,62.615,31.04,25.42,0
-0.022023,2.3425,0,-0.052533,1,62.684,31.05,25.489,0
-0.022023,2.3425,0,-0.052533,1,62.753,31.06,25.557,0
-0.022023,2.3425,0,-0.052533,1,62.823,31.07,25.626,0
-0.022023,2.3425,0,-0.052533,1,62.892,31.08,25.694,0
-0.022023,2.3425,0,-0.052533,1,62.961,31.09,25.763,0
-0.022023,2.3425,0,-0.052533,1,63.03,31.1,25.832,0
-0.019865,2.304,0,-0.040395,1,63.1,31.11,25.9,0
-0.019865,2.304,0,-0.040395,1,63.169,31.12,25.969,0
-0.019865,2.304,0,-0.040395,1,63.238,31.13,26.037,0
-0.019865,2.304,0,-0.040395,1,63.307,31.14,26.106,0
-0.019865,2.304,0,-0.040395,1,63.377,31.15,26.174,0
-0.019865,2.304,0,-0.040395,1,63.446,31.16,26.243,0
-0.019865,2.304,0,-0.040395,1,63.515,31.17,26.311,0
-0.019865,2.304,0,-0.040395,1,63.585,31.18,26.38,0
-0.019865,2.304,0,-0.040395,1,63.654,31.19,26.448,0
-0.019865,2.304,0,-0.040395,1,63.723,31.2,26.517,0
-0.019865,2.304,0,-0.040395,1,63.792,31.21,26.585,0
-0.019865,2.304,0,-0.040395,1,63.862,31.22,26.654,0
-0.019865,2.304,0,-0.040395,1,63.931,31.23,26.723,0
-0.019865,2.304,0,-0.040395,1,64,31.24,26.791,0
-0.019865,2.304,0,-0.040395,1,64.069,31.25,26.86,0
-0.019865,2.304,0,-0.040395,1,64.139,31.26,26.928,0
-0.019865,2.304,0,-0.040395,1,64.208,31.27,26.997,0
-0.019865,2.304,0,-0.040395,1,64.277,31.28,27.065,0
-0.018051,2.2841,0,-0.029713,1,64.346,31.29,27.134,0
-0.018051,2.2841,0,-0.029713,1,64.416,31.3,27.202,0
-0.018051,2.2841,0,-0.029713,1,64.485,31.31,27.271,0
-0.018051,2.2841,0,-0.029713,1,64.554,31.32,27.339,0
-0.0042764,1.388,0,-0.030141,1,64.623,31.33,27.408,0
-0.0042764,1.388,0,-0.030141,1,64.693,31.34,27.476,0
-0.0042764,1.388,0,-0.030141,1,64.762,31.35,27.545,0
-0.0042764,1.388,0,-0.030141,1,64.831,31.36,27.614,0
-0.0042764,1.388,0,-0.030141,1,64.901,31.37,27.682,0
-0.0042764,1.388,0,-0.030141,1,64.97,31.38,27.751,0
-0.0042764,1.388,0,-0.030141,1,65.039,31.39,27.819,0
-0.0042764,1.388,0,-0.030141,1,65.108,31.4,27.888,0
-0.0042764,1.388,0,-0.030141,1,65.178,31.41,27.956,0
-0.0042764,1.388,0,-0.030141,1,65.247,31.42,28.025,0
-0.0042764,1.388,0,-0.030141,1,65.316,31.43,28.093,0
-0.0042764,1.388,0,-0.030141,1,65.385,31.44,28.162,0
-0.0042764,1.388,0,-0.030141,1,65.455,31.45,28.23,0
-0.0042764,1.388,0,-0.030141,1,65.524,31.46,28.299,0
-0.0040368,1.3499,0,-0.020616,1,65.593,31.47,28.367,0
-0.0040368,1.3499,0,-0.020616,1,65.662,31.48,28.436,0
-0.0040368,1.3499,0,-0.020616,1,65.732,31.49,28.505,0
-0.0040368,1.3499,0,-0.020616,1,65.801,31.5,28.573,0
-0.0040368,1.3499,0,-0.020616,1,65.87,31.51,28.642,0
-0.0040368,1.3499,0,-0.020616,1,65.939,31.52,28.71,0
-0.0040368,1.3499,0,-0.020616,1,66.009,31.53,28.779,0
-0.0040368,1.3499,0,-0.020616,1,66.078,31.54,28.847,0
-0.0040368,1.3499,0,-0.020616,1,66.147,31.55,28.916,0
-0.0040368,1.3499,0,-0.020616,1,66.217,31.56,28.984,0
-0.0040368,1.3499,0,-0.020616,1,66.286,31.57,29.053,0
-0.0040368,1.3499,0,-0.020616,1,66.355,31.58,29.121,0
-0.0040368,1.3499,0,-0.020616,1,66.424,31.59,29.19,0
-0.0040368,1.3499,0,-0.020616,1,66.494,31.6,29.258,0
-0.0040368,1.3499,0,-0.020616,1,66.563,31.61,29.327,0
-0.0040368,1.3499,0,-0.020616,1,66.632,31.62,29.396,0
-0.0040368,1.3499,0,-0.020616,1,66.701,31.63,29.464,0
-0.0040368,1.3499,0,-0.020616,1,66.771,31.64,29.533,0
-0.0032332,1.3335,0,-0.01204,1,66.84,31.65,29.601,0
-0.0032332,1.3335,0,-0.01204,1,66.909,31.66,29.67,0
-0.0032332,1.3335,0,-0.01204,1,66.978,31.67,29.738,0
-0.0032332,1.3335,0,-0.01204,1,67.048,31.68,29.807,0
-0.0032332,1.3335,0,-0.01204,1,67.117,31.69,29.875,0
3.2665e-05,0.40386,0,-0.012184,1,67.186,31.7,29.944,0
3.2665e-05,0.40386,0,-0.012184,1,67.256,31.71,30.012,0
3.2665e-05,0.40386,0,-0.012184,1,67.325,31.72,30.081,0
3.2665e-05,0.40386,0,-0.012184,1,67.394,31.73,30.149,0
3.2665e-05,0.40386,0,-0.012184,1,67.463,31.74,30.218,0
3.2665e-05,0.40386,0,-0.012184,1,67.533,31.75,30.287,0
3.2665e-05,0.40386,0,-0.012184,1,67.602,31.76,30.355,0
3.2665e-05,0.40386,0,-0.012184,1,67.671,31.77,30.424,0
3.2665e-05,0.40386,0,-0.012184,1,67.74,31.78,30.492,0
3.2665e-05,0.40386,0,-0.012184,1,67.81,31.79,30.561,0
3.2665e-05,0.40386,0,-0.012184,1,67.879,31.8,30.629,0
3.2665e-05,0.40386,0,-0.012184,1,67.948,31.81,30.698,0
3.2665e-05,0.40386,0,-0.012184,1,68.017,31.82,30.766,0
-0.00078093,0.39196,0,-0.0049956,1,68.087,31.83,30.835,0
-0.00078093,0.39196,0,-0.0049956,1,68.156,31.84,30.903,0
-0.00078093,0.39196,0,-0.0049956,1,68.225,31.85,30.972,0
-0.00078093,0.39196,0,-0.0049956,1,68.294,31.86,31.04,0
-0.00078093,0.39196,0,-0.0049956,1,68.364,31.87,31.109,0
-0.00078093,0.39196,0,-0.0049956,1,68.433,31.88,31.178,0
-0.00078093,0.39196,0,-0.0049956,1,68.502,31.89,31.246,0
-0.00078093,0.39196,0,-0.0049956,1,68.572,31.9,31.315,0
-0.00078093,0.39196,0,-0.0049956,1,68.641,31.91,31.383,0
-0.00078093,0.39196,0,-0.0049956,1,68.71,31.92,31.452,0
-0.00078093,0.39196,0,-0.0049956,1,68.779,31.93,31.52,0
-0.00078093,0.39196,0,-0.0049956,1,68.849,31.94,31.589,0
-0.00078093,0.39196,0,-0.0049956,1,68.918,31.95,31.657,0
-0.00078093,0.39196,0,-0.0049956,1,68.987,31.96,31.726,0
-0.00078093,0.39196,0,-0.0049956,1,69.056,31.97,31.794,0
-0.00078093,0.39196,0,-0.0049956,1,69.126,31.98,31.863,0
-0.00078093,0.39196,0,-0.0049956,1,69.195,31.99,31.931,0
-0.00078093,0.39196,0,-0.0049956,1,69.264,32,32,0
