"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.11335,3.2598,0,0.018962,1,47.931,28.92,10.89,0
0.10987,3.2662,0,0.013802,1,48,28.93,10.959,0
0.10638,3.2726,0,0.0085713,1,48.069,28.94,11.027,0
0.103,3.2769,0,0.0036982,1,48.139,28.95,11.096,0
0.10031,3.2812,0,-0.00050393,1,48.208,28.96,11.164,0
0.097627,3.2854,0,-0.0047756,1,48.277,28.97,11.233,0
0.09496,3.2897,0,-0.0091171,1,48.346,28.98,11.301,0
0.092307,3.294,0,-0.013529,1,48.416,28.99,11.37,0
0.089669,3.2984,0,-0.01801,1,48.485,29,11.438,0
0.087045,3.3028,0,-0.022561,1,48.554,29.01,11.507,0
0.084435,3.3073,0,-0.027182,1,48.623,29.02,11.576,0
0.08184,3.3118,0,-0.031873,1,48.693,29.03,11.644,0
0.079461,3.3162,0,-0.036396,1,48.762,29.04,11.713,0
0.077577,3.3204,0,-0.040412,1,48.831,29.05,11.781,0
0.07571,3.3247,0,-0.044481,1,48.901,29.06,11.85,0
0.073859,3.329,0,-0.048603,1,48.97,29.07,11.918,0
0.072025,3.3333,0,-0.052778,1,49.039,29.08,11.987,0
0.070206,3.3377,0,-0.057006,1,49.108,29.09,12.055,0
0.068404,3.3421,0,-0.061287,1,49.178,29.1,12.124,0
0.066618,3.3465,0,-0.065622,1,49.247,29.11,12.192,0
0.064848,3.3509,0,-0.070009,1,49.316,29.12,12.261,0
0.06321,3.3553,0,-0.074194,1,49.385,29.13,12.329,0
0.061836,3.3594,0,-0.077872,1,49.455,29.14,12.398,0
0.060479,3.3635,0,-0.081584,1,49.524,29.15,12.467,0
0.059137,3.3676,0,-0.085332,1,49.593,29.16,12.535,0
0.057812,3.3718,0,-0.089114,1,49.662,29.17,12.604,0
0.056502,3.376,0,-0.092931,1,49.732,29.18,12.672,0
0.055209,3.3802,0,-0.096783,1,49.801,29.19,12.741,0
0.053933,3.3844,0,-0.10067,1,49.87,29.2,12.809,0
0.052672,3.3887,0,-0.10459,1,49.939,29.21,12.878,0
0.051431,3.3927,0,-0.10819,1,50.009,29.22,12.946,0
0.050211,3.3965,0,-0.11112,1,50.078,29.23,13.015,0
0.049004,3.4002,0,-0.11407,1,50.147,29.24,13.083,0
0.04781,3.404,0,-0.11704,1,50.217,29.25,13.152,0
0.046629,3.4077,0,-0.12003,1,50.286,29.26,13.22,0
0.04546,3.4115,0,-0.12303,1,50.355,29.27,13.289,0
0.044305,3.4153,0,-0.12605,1,50.424,29.28,13.358,0
0.043162,3.4191,0,-0.12909,1,50.494,29.29,13.426,0
0.042032,3.4229,0,-0.13215,1,50.563,29.3,13.495,0
0.040825,3.4265,0,-0.13485,1,50.632,29.31,13.563,0
0.039466,3.4299,0,-0.13689,1,50.701,29.32,13.632,0
0.038098,3.4322,0,-0.13902,1,50.771,29.33,13.7,0
0.036731,3.4339,0,-0.14119,1,50.84,29.34,13.769,0
0.035376,3.4357,0,-0.14337,1,50.909,29.35,13.837,0
0.034032,3.4375,0,-0.14555,1,50.978,29.36,13.906,0
0.032699,3.4392,0,-0.14774,1,51.048,29.37,13.974,0
0.031377,3.441,0,-0.14994,1,51.117,29.38,14.043,0
0.030066,3.4428,0,-0.15214,1,51.186,29.39,14.111,0
0.028673,3.4444,0,-0.15404,1,51.255,29.4,14.18,0
0.027139,3.4459,0,-0.15548,1,51.325,29.41,14.249,0
0.025613,3.4474,0,-0.15692,1,51.394,29.42,14.317,0
0.024096,3.4488,0,-0.15836,1,51.463,29.43,14.386,0
0.022586,3.4503,0,-0.15981,1,51.533,29.44,14.454,0
0.021085,3.4517,0,-0.16127,1,51.602,29.45,14.523,0
0.019591,3.4532,0,-0.16273,1,51.671,29.46,14.591,0
0.018106,3.4546,0,-0.16419,1,51.74,29.47,14.66,0
0.016628,3.4561,0,-0.16566,1,51.81,29.48,14.728,0
0.015089,3.4575,0,-0.1669,1,51.879,29.49,14.797,0
0.013451,3.4588,0,-0.16778,1,51.948,29.5,14.865,0
0.01182,3.4601,0,-0.16867,1,52.017,29.51,14.934,0
0.010194,3.4614,0,-0.16956,1,52.087,29.52,15.002,0
0.0085734,3.4627,0,-0.17046,1,52.156,29.53,15.071,0
0.0069587,3.464,0,-0.17136,1,52.225,29.54,15.14,0
0.0053495,3.4653,0,-0.17226,1,52.294,29.55,15.208,0
0.0037461,3.4666,0,-0.17317,1,52.364,29.56,15.277,0
0.0021482,3.4678,0,-0.17408,1,52.433,29.57,15.345,0
0.00052489,3.4691,0,-0.17476,1,52.502,29.58,15.414,0
-0.0011372,3.4702,0,-0.17512,1,52.572,29.59,15.482,0
-0.0027969,3.4714,0,-0.17549,1,52.641,29.6,15.551,0
-0.004454,3.4725,0,-0.17586,1,52.71,29.61,15.619,0
-0.0061086,3.4737,0,-0.17624,1,52.779,29.62,15.688,0
-0.0077607,3.4748,0,-0.17663,1,52.849,29.63,15.756,0
-0.0094103,3.4759,0,-0.17702,1,52.918,29.64,15.825,0
-0.011057,3.477,0,-0.17741,1,52.987,29.65,15.893,0
-0.012702,3.4781,0,-0.17781,1,53.056,29.66,15.962,0
-0.014318,3.4792,0,-0.17799,1,53.126,29.67,16.031,0
-0.015902,3.4802,0,-0.17789,1,53.195,29.68,16.099,0
-0.017485,3.4812,0,-0.1778,1,53.264,29.69,16.168,0
-0.019068,3.4822,0,-0.17771,1,53.333,29.7,16.236,0
-0.020636,3.4828,0,-0.17763,1,53.403,29.71,16.305,0
-0.022178,3.4828,0,-0.17753,1,53.472,29.72,16.373,0
-0.02372,3.4827,0,-0.17743,1,53.541,29.73,16.442,0
-0.02526,3.4827,0,-0.17734,1,53.61,29.74,16.51,0
-0.0268,3.4827,0,-0.17726,1,53.68,29.75,16.579,0
-0.02827,3.4826,0,-0.17704,1,53.749,29.76,16.647,0
-0.029659,3.4826,0,-0.17666,1,53.818,29.77,16.716,0
-0.03105,3.4826,0,-0.17629,1,53.888,29.78,16.784,0
-0.032442,3.4826,0,-0.17593,1,53.957,29.79,16.853,0
-0.033836,3.4825,0,-0.17559,1,54.026,29.8,16.922,0
-0.035232,3.4825,0,-0.17526,1,54.095,29.81,16.99,0
-0.036629,3.4824,0,-0.17494,1,54.165,29.82,17.059,0
-0.038028,3.4823,0,-0.17464,1,54.234,29.83,17.127,0
-0.039429,3.4823,0,-0.17435,1,54.303,29.84,17.196,0
-0.04072,3.4822,0,-0.17396,1,54.372,29.85,17.264,0
-0.041898,3.4822,0,-0.17345,1,54.442,29.86,17.333,0
-0.043078,3.4822,0,-0.17296,1,54.511,29.87,17.401,0
-0.044261,3.4822,0,-0.17249,1,54.58,29.88,17.47,0
-0.045446,3.4822,0,-0.17204,1,54.649,29.89,17.538,0
-0.046634,3.4822,0,-0.1716,1,54.719,29.9,17.607,0
-0.047824,3.4821,0,-0.17117,1,54.788,29.91,17.675,0
-0.049017,3.4821,0,-0.17077,1,54.857,29.92,17.744,0
-0.050212,3.4821,0,-0.17037,1,54.926,29.93,17.813,0
-0.051274,3.482,0,-0.16986,1,54.996,29.94,17.881,0
-0.05221,3.482,0,-0.16922,1,55.065,29.95,17.95,0
-0.053148,3.482,0,-0.1686,1,55.134,29.96,18.018,0
-0.05409,3.4819,0,-0.16799,1,55.204,29.97,18.087,0
-0.055035,3.4819,0,-0.16741,1,55.273,29.98,18.155,0
-0.055982,3.4818,0,-0.16684,1,55.342,29.99,18.224,0
-0.056933,3.4818,0,-0.16629,1,55.411,30,18.292,0
-0.057887,3.4817,0,-0.16576,1,55.481,30.01,18.361,0
-0.058844,3.4816,0,-0.16525,1,55.55,30.02,18.429,0
-0.059691,3.4811,0,-0.16465,1,55.619,30.03,18.498,0
-0.060437,3.4799,0,-0.16398,1,55.688,30.04,18.566,0
-0.061186,3.4787,0,-0.16332,1,55.758,30.05,18.635,0
-0.061938,3.4775,0,-0.16269,1,55.827,30.06,18.704,0
-0.062694,3.4763,0,-0.16207,1,55.896,30.07,18.772,0
-0.063453,3.475,0,-0.16146,1,55.965,30.08,18.841,0
-0.064215,3.4738,0,-0.16088,1,56.035,30.09,18.909,0
-0.064981,3.4725,0,-0.16031,1,56.104,30.1,18.978,0
-0.06575,3.4712,0,-0.15975,1,56.173,30.11,19.046,0
-0.066432,3.47,0,-0.15916,1,56.243,30.12,19.115,0
-0.067044,3.4688,0,-0.15854,1,56.312,30.13,19.183,0
-0.06766,3.4675,0,-0.15793,1,56.381,30.14,19.252,0
-0.068279,3.4663,0,-0.15735,1,56.45,30.15,19.32,0
-0.068902,3.4651,0,-0.15677,1,56.52,30.16,19.389,0
-0.069528,3.4638,0,-0.15622,1,56.589,30.17,19.457,0
-0.070158,3.4625,0,-0.15568,1,56.658,30.18,19.526,0
-0.070791,3.4612,0,-0.15515,1,56.727,30.19,19.595,0
-0.071428,3.4599,0,-0.15465,1,56.797,30.2,19.663,0
-0.07198,3.4586,0,-0.15415,1,56.866,30.21,19.732,0
-0.072468,3.4573,0,-0.15367,1,56.935,30.22,19.8,0
-0.072961,3.456,0,-0.15321,1,57.004,30.23,19.869,0
-0.073457,3.4547,0,-0.15276,1,57.074,30.24,19.937,0
-0.073958,3.4533,0,-0.15233,1,57.143,30.25,20.006,0
-0.074462,3.4519,0,-0.15191,1,57.212,30.26,20.074,0
-0.074971,3.4506,0,-0.15151,1,57.281,30.27,20.143,0
-0.075483,3.4491,0,-0.15113,1,57.351,30.28,20.211,0
-0.076,3.4477,0,-0.15076,1,57.42,30.29,20.28,0
-0.076446,3.4463,0,-0.15041,1,57.489,30.3,20.348,0
-0.076846,3.445,0,-0.15009,1,57.559,30.31,20.417,0
-0.07725,3.4436,0,-0.14979,1,57.628,30.32,20.486,0
-0.07766,3.4422,0,-0.14951,1,57.697,30.33,20.554,0
-0.078074,3.4408,0,-0.14924,1,57.766,30.34,20.623,0
-0.078453,3.4381,0,-0.14899,1,57.836,30.35,20.691,0
-0.078783,3.4336,0,-0.14875,1,57.905,30.36,20.76,0
-0.079113,3.4292,0,-0.14853,1,57.974,30.37,20.828,0
-0.079446,3.4247,0,-0.14833,1,58.043,30.38,20.897,0
-0.079654,3.4201,0,-0.14813,1,58.113,30.39,20.965,0
-0.079785,3.4156,0,-0.14794,1,58.182,30.4,21.034,0
-0.079918,3.4109,0,-0.14778,1,58.251,30.41,21.102,0
-0.080054,3.4062,0,-0.14763,1,58.32,30.42,21.171,0
-0.080191,3.4015,0,-0.1475,1,58.39,30.43,21.239,0
-0.080331,3.3967,0,-0.14739,1,58.459,30.44,21.308,0
-0.080474,3.3918,0,-0.1473,1,58.528,30.45,21.377,0
-0.080618,3.3869,0,-0.14723,1,58.597,30.46,21.445,0
-0.080765,3.3819,0,-0.14718,1,58.667,30.47,21.514,0
-0.080743,3.3769,0,-0.1471,1,58.736,30.48,21.582,0
-0.080622,3.3718,0,-0.147,1,58.805,30.49,21.651,0
-0.0805,3.3666,0,-0.14693,1,58.875,30.5,21.719,0
-0.080376,3.3614,0,-0.14688,1,58.944,30.51,21.788,0
-0.080252,3.3561,0,-0.14684,1,59.013,30.52,21.856,0
-0.080126,3.3508,0,-0.14682,1,59.082,30.53,21.925,0
-0.079998,3.3454,0,-0.14683,1,59.152,30.54,21.993,0
-0.07987,3.34,0,-0.14685,1,59.221,30.55,22.062,0
-0.07974,3.3345,0,-0.14689,1,59.29,30.56,22.13,0
-0.079454,3.3288,0,-0.14682,1,59.359,30.57,22.199,0
-0.079084,3.3231,0,-0.14671,1,59.429,30.58,22.268,0
-0.078707,3.3173,0,-0.14661,1,59.498,30.59,22.336,0
-0.078325,3.3114,0,-0.14653,1,59.567,30.6,22.405,0
-0.077936,3.3055,0,-0.14646,1,59.636,30.61,22.473,0
-0.077443,3.2968,0,-0.14641,1,59.706,30.62,22.542,0
-0.076921,3.2874,0,-0.14637,1,59.775,30.63,22.61,0
-0.076393,3.278,0,-0.14634,1,59.844,30.64,22.679,0
-0.07586,3.2684,0,-0.14632,1,59.914,30.65,22.747,0
-0.075183,3.2587,0,-0.14609,1,59.983,30.66,22.816,0
-0.074434,3.2488,0,-0.14576,1,60.052,30.67,22.884,0
-0.073679,3.2389,0,-0.14544,1,60.121,30.68,22.953,0
-0.072916,3.2289,0,-0.14513,1,60.191,30.69,23.021,0
-0.072147,3.2188,0,-0.14482,1,60.26,30.7,23.09,0
-0.07137,3.2086,0,-0.14453,1,60.329,30.71,23.159,0
-0.070587,3.1983,0,-0.14424,1,60.398,30.72,23.227,0
-0.069796,3.188,0,-0.14396,1,60.468,30.73,23.296,0
-0.068999,3.1776,0,-0.14369,1,60.537,30.74,23.364,0
-0.06809,3.1669,0,-0.14315,1,60.606,30.75,23.433,0
-0.067131,3.1561,0,-0.14248,1,60.675,30.76,23.501,0
-0.066165,3.1451,0,-0.14182,1,60.745,30.77,23.57,0
-0.065194,3.1341,0,-0.14116,1,60.814,30.78,23.638,0
-0.064216,3.123,0,-0.14051,1,60.883,30.79,23.707,0
-0.063233,3.1119,0,-0.13986,1,60.952,30.8,23.775,0
-0.062243,3.1006,0,-0.13922,1,61.022,30.81,23.844,0
-0.061247,3.0893,0,-0.13857,1,61.091,30.82,23.912,0
-0.060245,3.0779,0,-0.13794,1,61.16,30.83,23.981,0
-0.059191,3.0663,0,-0.13702,1,61.23,30.84,24.05,0
-0.058114,3.0546,0,-0.13599,1,61.299,30.85,24.118,0
-0.057033,3.0428,0,-0.13496,1,61.368,30.86,24.187,0
-0.055948,3.031,0,-0.13393,1,61.437,30.87,24.255,0
-0.054821,3.0179,0,-0.1329,1,61.507,30.88,24.324,0
-0.05351,2.9992,0,-0.13185,1,61.576,30.89,24.392,0
-0.052196,2.9804,0,-0.1308,1,61.645,30.9,24.461,0
-0.050878,2.9615,0,-0.12975,1,61.714,30.91,24.529,0
-0.049557,2.9425,0,-0.1287,1,61.784,30.92,24.598,0
-0.048272,2.9234,0,-0.1274,1,61.853,30.93,24.666,0
-0.047002,2.9041,0,-0.12602,1,61.922,30.94,24.735,0
-0.045735,2.8848,0,-0.12464,1,61.991,30.95,24.803,0
-0.04447,2.8654,0,-0.12324,1,62.061,30.96,24.872,0
-0.043208,2.8459,0,-0.12185,1,62.13,30.97,24.941,0
-0.041949,2.8263,0,-0.12044,1,62.199,30.98,25.009,0
-0.040693,2.8066,0,-0.11903,1,62.268,30.99,25.078,0
-0.039439,2.7868,0,-0.11762,1,62.338,31,25.146,0
-0.038187,2.7669,0,-0.1162,1,62.407,31.01,25.215,0
-0.037047,2.7471,0,-0.11463,1,62.476,31.02,25.283,0
-0.035946,2.7273,0,-0.11302,1,62.546,31.03,25.352,0
-0.034851,2.7074,0,-0.1114,1,62.615,31.04,25.42,0
-0.033763,2.6875,0,-0.10977,1,62.684,31.05,25.489,0
-0.032681,2.6675,0,-0.10813,1,62.753,31.06,25.557,0
-0.031605,2.6474,0,-0.10649,1,62.823,31.07,25.626,0
-0.030536,2.6272,0,-0.10483,1,62.892,31.08,25.694,0
-0.029473,2.6069,0,-0.10317,1,62.961,31.09,25.763,0
-0.028416,2.5866,0,-0.10151,1,63.03,31.1,25.832,0
-0.027502,2.5619,0,-0.099751,1,63.1,31.11,25.9,0
-0.026641,2.5372,0,-0.097981,1,63.169,31.12,25.969,0
-0.025795,2.5126,0,-0.096207,1,63.238,31.13,26.037,0
-0.024964,2.488,0,-0.094427,1,63.307,31.14,26.106,0
-0.024149,2.4634,0,-0.092642,1,63.377,31.15,26.174,0
-0.023348,2.4388,0,-0.090852,1,63.446,31.16,26.243,0
-0.022563,2.4143,0,-0.089056,1,63.515,31.17,26.311,0
-0.021792,2.3898,0,-0.087256,1,63.585,31.18,26.38,0
-0.021037,2.3653,0,-0.08545,1,63.654,31.19,26.448,0
-0.020443,2.3411,0,-0.083712,1,63.723,31.2,26.517,0
-0.019895,2.317,0,-0.081987,1,63.792,31.21,26.585,0
-0.019359,2.293,0,-0.080258,1,63.862,31.22,26.654,0
-0.018834,2.269,0,-0.078524,1,63.931,31.23,26.723,0
-0.01832,2.245,0,-0.076785,1,64,31.24,26.791,0
-0.017818,2.221,0,-0.075042,1,64.069,31.25,26.86,0
-0.017328,2.197,0,-0.073295,1,64.139,31.26,26.928,0
-0.016849,2.1731,0,-0.071543,1,64.208,31.27,26.997,0
-0.016381,2.1492,0,-0.069787,1,64.277,31.28,27.065,0
-0.016036,2.1254,0,-0.068211,1,64.346,31.29,27.134,0
-0.015721,2.1018,0,-0.06667,1,64.416,31.3,27.202,0
-0.015413,2.0781,0,-0.065125,1,64.485,31.31,27.271,0
-0.015113,2.0544,0,-0.063576,1,64.554,31.32,27.339,0
-0.014837,2.0248,0,-0.062026,1,64.623,31.33,27.408,0
-0.014565,1.9937,0,-0.060474,1,64.693,31.34,27.476,0
-0.014293,1.9627,0,-0.05892,1,64.762,31.35,27.545,0
-0.014022,1.9317,0,-0.057365,1,64.831,31.36,27.614,0
-0.013752,1.9008,0,-0.055808,1,64.901,31.37,27.682,0
-0.013537,1.8699,0,-0.054504,1,64.97,31.38,27.751,0
-0.013328,1.8391,0,-0.053244,1,65.039,31.39,27.819,0
-0.013115,1.8082,0,-0.051982,1,65.108,31.4,27.888,0
-0.012896,1.7774,0,-0.050718,1,65.178,31.41,27.956,0
-0.012674,1.7466,0,-0.049454,1,65.247,31.42,28.025,0
-0.012447,1.7158,0,-0.048188,1,65.316,31.43,28.093,0
-0.012215,1.685,0,-0.046921,1,65.385,31.44,28.162,0
-0.011979,1.6543,0,-0.045653,1,65.455,31.45,28.23,0
-0.011738,1.6235,0,-0.044383,1,65.524,31.46,28.299,0
-0.011493,1.5926,0,-0.043379,1,65.593,31.47,28.367,0
-0.011242,1.5617,0,-0.042414,1,65.662,31.48,28.436,0
-0.010986,1.5308,0,-0.041447,1,65.732,31.49,28.505,0
-0.010723,1.4999,0,-0.04048,1,65.801,31.5,28.573,0
-0.010474,1.4688,0,-0.039514,1,65.87,31.51,28.642,0
-0.010261,1.4374,0,-0.038556,1,65.939,31.52,28.71,0
-0.010042,1.4061,0,-0.037596,1,66.009,31.53,28.779,0
-0.0098188,1.3748,0,-0.036636,1,66.078,31.54,28.847,0
-0.0095906,1.3436,0,-0.035675,1,66.147,31.55,28.916,0
-0.0093376,1.3124,0,-0.034935,1,66.217,31.56,28.984,0
-0.009079,1.2812,0,-0.03422,1,66.286,31.57,29.053,0
-0.0088173,1.2501,0,-0.033505,1,66.355,31.58,29.121,0
-0.0085524,1.219,0,-0.032789,1,66.424,31.59,29.19,0
-0.0082844,1.188,0,-0.032072,1,66.494,31.6,29.258,0
-0.0080133,1.157,0,-0.031353,1,66.563,31.61,29.327,0
-0.007739,1.1261,0,-0.030634,1,66.632,31.62,29.396,0
-0.0074616,1.0953,0,-0.029915,1,66.701,31.63,29.464,0
-0.0071811,1.0645,0,-0.029194,1,66.771,31.64,29.533,0
-0.0068598,1.0336,0,-0.028587,1,66.84,31.65,29.601,0
-0.0065361,1.0028,0,-0.027989,1,66.909,31.66,29.67,0
-0.0062135,0.97208,0,-0.027391,1,66.978,31.67,29.738,0
-0.0058922,0.94139,0,-0.026791,1,67.048,31.68,29.807,0
-0.0055721,0.91077,0,-0.026191,1,67.117,31.69,29.875,0
-0.0053351,0.87808,0,-0.025596,1,67.186,31.7,29.944,0
-0.0051161,0.84504,0,-0.025002,1,67.256,31.71,30.012,0
-0.004897,0.81212,0,-0.024407,1,67.325,31.72,30.081,0
-0.0046777,0.77931,0,-0.02381,1,67.394,31.73,30.149,0
-0.0044365,0.74672,0,-0.023187,1,67.463,31.74,30.218,0
-0.0041955,0.71424,0,-0.022561,1,67.533,31.75,30.287,0
-0.0039562,0.68186,0,-0.021934,1,67.602,31.76,30.355,0
-0.0037185,0.64957,0,-0.021306,1,67.671,31.77,30.424,0
-0.0034825,0.61738,0,-0.020676,1,67.74,31.78,30.492,0
-0.0032482,0.5853,0,-0.020045,1,67.81,31.79,30.561,0
-0.0030156,0.55331,0,-0.019414,1,67.879,31.8,30.629,0
-0.0027847,0.52142,0,-0.018781,1,67.948,31.81,30.698,0
-0.0025554,0.48963,0,-0.018147,1,68.017,31.82,30.766,0
-0.0023018,0.45791,0,-0.01736,1,68.087,31.83,30.835,0
-0.0020529,0.42628,0,-0.016565,1,68.156,31.84,30.903,0
-0.001853,0.39633,0,-0.015769,1,68.225,31.85,30.972,0
-0.0017179,0.36878,0,-0.014972,1,68.294,31.86,31.04,0
-0.0015844,0.3414,0,-0.014174,1,68.364,31.87,31.109,0
-0.0014526,0.31418,0,-0.013375,1,68.433,31.88,31.178,0
-0.0013224,0.28711,0,-0.012575,1,68.502,31.89,31.246,0
-0.0011939,0.26021,0,-0.011775,1,68.572,31.9,31.315,0
-0.001067,0.23347,0,-0.010974,1,68.641,31.91,31.383,0
-0.00095999,0.21204,0,-0.0099406,1,68.71,31.92,31.452,0
-0.00085993,0.19216,0,-0.0089496,1,68.779,31.93,31.52,0
-0.00076654,0.17372,0,-0.0080066,1,68.849,31.94,31.589,0
-0.00067982,0.15672,0,-0.0071116,1,68.918,31.95,31.657,0
-0.00059978,0.14116,0,-0.0062645,1,68.987,31.96,31.726,0
-0.0005264,0.12705,0,-0.0054654,1,69.056,31.97,31.794,0
-0.00045968,0.11438,0,-0.0047142,1,69.126,31.98,31.863,0
-0.00039963,0.10315,0,-0.004011,1,69.195,31.99,31.931,0
-0.00067635,0.18237,0,0,1,69.264,32,32,0
